#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-11-14-19
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1355093374.509693	CgiVArThj5ExIsEE1	192.168.4.10	1031	216.239.38.21	80	1	GET	naguadigitaltv.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	227	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FwggF43mC8prM1d56k	text/html
1355093374.542122	CYJ3aT1Br9eB7L6v99	192.168.4.10	1032	173.194.74.121	80	1	GET	www.naguadigitaltv.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	239284	200	OK	-	-	-	(empty)	-	-	-	-	-	FYed6K1FhTJND3YzW	text/html
1355093374.720536	CWWY4zLA1e2OrHSal	192.168.4.10	1033	74.125.139.191	80	1	GET	www.blogger.com	/static/v1/widgets/1937454905-widget_css_bundle.css	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19335	200	OK	-	-	-	(empty)	-	-	-	-	-	FapnjGwlqUpLmHHVk	text/plain
1355093374.720722	CSu1Ao25CwDVOAexjc	192.168.4.10	1034	74.125.139.191	80	1	GET	www.blogger.com	/dyn-css/authorization.css?targetBlogID=1071330429932592533&zx=268fee54-daf2-4db1-858e-2f4fd0303c95	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1	200	OK	-	-	-	(empty)	-	-	-	-	-	F3v4EZ2neSbuqtJ6cl	application/octet-stream
1355093374.744582	Co5U1B4HfAGdooUavj	192.168.4.10	1035	173.194.68.95	80	1	GET	ajax.googleapis.com	/ajax/libs/mootools/1.2.4/mootools-yui-compressed.js	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	66867	200	OK	-	-	-	(empty)	-	-	-	-	-	FdP8jd4gltCrogYaok	text/plain
1355093375.208436	CFwcOL2NDhWkWgtZid	192.168.4.10	1036	4.23.45.126	80	1	GET	i578.photobucket.com	/albums/ss230/KillarDesign_2009/fondo-3.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	798	200	OK	-	-	-	(empty)	-	-	-	-	-	FzfArt1yhL0cduX7Q9	image/jpeg
1355093375.486254	CFwcOL2NDhWkWgtZid	192.168.4.10	1036	4.23.45.126	80	2	GET	i578.photobucket.com	/albums/ss230/KillarDesign_2009/pagemenu-left.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	690	200	OK	-	-	-	(empty)	-	-	-	-	-	FWTyld3JzSDmSoJIib	image/jpeg
1355093375.582916	CXZYWcDJj5SqbOg2	192.168.4.10	1039	74.125.140.157	80	1	GET	pagead2.googlesyndication.com	/pagead/js/google_top_exp.js	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	644	200	OK	-	-	-	(empty)	-	-	-	-	-	FCTz4W1sJy79rpBNj4	text/plain
1355093375.586418	CjAVBf45W2NcFtj6Tg	192.168.4.10	1043	74.125.139.191	80	1	GET	img1.blogblog.com	/img/icon18_wrench_allbkg.png	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	475	200	OK	-	-	-	(empty)	-	-	-	-	-	F11phW1PmXslI2Xd7b	image/png
1355093375.585733	CFnPN72xhFZczAaVra	192.168.4.10	1040	74.125.134.139	80	1	GET	2.bp.blogspot.com	/_AxdTtBbEEYQ/TKao-m2TApI/AAAAAAAAB6k/GVM3xrXFutI/s1600/search.gif	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	615	200	OK	-	-	-	(empty)	-	-	-	-	-	FA4pPnlTa4gS7wWS3	image/gif
1355093375.585961	Cb62CfdDJuBaa7EHj	192.168.4.10	1041	74.125.134.139	80	1	GET	2.bp.blogspot.com	/-erVTJfXnfV0/UKwNit_t-RI/AAAAAAAAZ5g/pq9mQYz8-yg/s1600/banner+nagua+digital+new+3D+navidad.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	37058	200	OK	-	-	-	(empty)	-	-	-	-	-	FWvEnyBVIzqdWlekj	image/jpeg
1355093375.586193	C131KF2xEoLQBpd9qd	192.168.4.10	1042	74.125.134.139	80	1	GET	4.bp.blogspot.com	/-rkh7SDLOLnY/UFNvFL_erUI/AAAAAAAAWsg/_YPU7BljbWk/s1600/jose+anibal.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	47194	200	OK	-	-	-	(empty)	-	-	-	-	-	FQhOd70fN8u3Yiim	image/jpeg
1355093375.619514	CVT0Fy1d6wB2GTToB7	192.168.4.10	1046	74.125.134.139	80	1	GET	4.bp.blogspot.com	/__dzBN-KxD9M/SosBOqiI_NI/AAAAAAAAE7M/PPKesUOU3yU/S220/4.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6009	200	OK	-	-	-	(empty)	-	-	-	-	-	FwLBam3HWe3eDEZQac	image/jpeg
1355093375.618838	Cr2jKe3X80eMocG6gg	192.168.4.10	1044	74.125.134.139	80	1	GET	3.bp.blogspot.com	/-IF2b9nuO4CM/T3M8aCU1hWI/AAAAAAAASQA/UZmDd1TzJOc/s1600/banner+nagua+prodigigio.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	54096	200	OK	-	-	-	(empty)	-	-	-	-	-	F3DKQH3MRuUwFqD78h	image/jpeg
1355093375.619168	CPE8lG3Nf8GFqdJxR2	192.168.4.10	1045	173.194.37.48	80	1	GET	www.google.com	/logos/Logo_40wht.gif	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3845	200	OK	-	-	-	(empty)	-	-	-	-	-	FnhRgM2ZDfZ4KxH778	image/gif
1355093375.621375	CZTx3P3L6O3jmWDq3	192.168.4.10	1047	4.23.45.126	80	1	GET	i578.photobucket.com	/albums/ss230/KillarDesign_2009/pagemenu-RIGHT.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	763	200	OK	-	-	-	(empty)	-	-	-	-	-	FHbhHi4XpYsOjdT96g	image/jpeg
1355093375.677766	CpARQw1bYxUmQBQa58	192.168.4.10	1048	74.125.134.139	80	1	GET	1.bp.blogspot.com	/__dzBN-KxD9M/SosEJhFxQvI/AAAAAAAAE9E/fcEdFHjZpUw/S220/15	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	17331	200	OK	-	-	-	(empty)	-	-	-	-	-	F569F14yRmfQrk8ulj	image/jpeg
1355093375.701947	CjH66l3DJS0RsAvC7g	192.168.4.10	1050	74.125.134.139	80	1	GET	3.bp.blogspot.com	/-b2uICW8Izro/UFNwJr2bopI/AAAAAAAAWs4/uqDHvfvyzlE/s768/bannerfooter+copia.jpg	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11788	200	OK	-	-	-	(empty)	-	-	-	-	-	FwAAwf1XmWI0doU7H9	image/jpeg
1355093375.678084	CRIU6MPQDpuMowiFg	192.168.4.10	1049	173.194.37.71	80	1	GET	www.youtube.com	/embed/wQMjMDZX090	http://www.naguadigitaltv.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6592	200	OK	-	-	-	(empty)	-	-	-	-	-	FhuzO32xIaZ6RRDed7	text/html
