#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-53-11
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1359227638.462442	Ckc7Il2RO16wJ9Jpy5	192.168.120.10	1030	200.142.198.210	80	1	GET	walmart.com.br	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	148	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FSDv1l1kNYKaq9KkFl	text/html
1359227638.599714	C36R6H3OHIIRARcZhf	192.168.120.10	1031	64.214.118.225	80	1	GET	www.walmart.com.br	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	144782	200	OK	-	-	-	(empty)	-	-	-	-	-	FizwZj21qfbNmGaPqh	text/html
1359227638.627857	C36R6H3OHIIRARcZhf	192.168.120.10	1031	64.214.118.225	80	2	GET	www.walmart.com.br	/arquivos/mmcore_v2.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10019	200	OK	-	-	-	(empty)	-	-	-	-	-	FLEO8C2OZfcSnRSlwg	text/plain
1359227638.674519	C4hFs51DWTpbDlrgZh	192.168.120.10	1032	23.38.209.207	80	1	GET	service.maxymiser.net	/cg/v5us/?fv=dmn=walmart.com.br;ref=;url=http%3A%2F%2Fwww.walmart.com.br%2F;scrw=800;scrh=600;clrd=24;cok=1;&tst=0.246&jsver=5.13&ri=1&rul=	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	299	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqs2Vo2PW7X376SJ2h	text/plain
1359227638.704339	C7Lr1D1KcMlUCoh713	192.168.120.10	1033	54.240.170.110	80	1	GET	dnn506yrbagrg.cloudfront.net	/pages/scripts/0013/2960.js?377567	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1359227638.817914	Cc05q73YsTAijXvfL	192.168.120.10	1034	208.71.123.72	80	1	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_mjx.ads/walmart/home/1513770730@Middle1,Middle2,Middle3,x04,x02,x03,x01,TopLeft	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1359227638.837821	Cc05q73YsTAijXvfL	192.168.120.10	1034	208.71.123.72	80	2	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_mjx.ads/walmart/home/1513770730@Middle1,Middle2,Middle3,x04,x02,x03,x01,TopLeft?_RM_OAX_REDIR_	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	15402	200	OK	-	-	-	(empty)	-	-	-	-	-	F00zkMMgkz3TyKEgl	text/html
1359227638.932654	C0n8WivG8A6UhoXd9	192.168.120.10	1037	64.214.118.225	80	1	GET	imagens.walmart.com.br	/Scripts/mobile/mdetect.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28728	200	OK	-	-	-	(empty)	-	-	-	-	-	FKvFL339iszbVUhBU8	text/plain
1359227638.932094	CVQKQ62SKqYhJsGKcd	192.168.120.10	1036	64.214.118.225	80	1	GET	imagens.walmart.com.br	/arquivos/css/edbe9367014840baa6e96e1059c89a4c-1.css	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	56338	200	OK	-	-	-	(empty)	-	-	-	-	-	F9iGme3CPJ7wriOEL6	text/plain
1359227638.945571	CUKean2nbCmBQqf9ul	192.168.120.10	1035	74.125.137.95	80	1	GET	fonts.googleapis.com	/css?family=Source+Sans+Pro:300,400,600	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	567	200	OK	-	-	-	(empty)	-	-	-	-	-	FjmyvifFWLNG2pRcc	text/plain
1359227638.995435	C0n8WivG8A6UhoXd9	192.168.120.10	1037	64.214.118.225	80	2	GET	imagens.walmart.com.br	/Scripts/mobile/mdetect2.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1578	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg3cxZ2F9478g03hPe	text/plain
1359227639.001811	CVQKQ62SKqYhJsGKcd	192.168.120.10	1036	64.214.118.225	80	2	GET	imagens.walmart.com.br	/jquery-latest.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	72174	200	OK	-	-	-	(empty)	-	-	-	-	-	FA9v9b17Vvv7Wd2XO6	text/plain
1359227638.996386	CBLgF84PdvOFZaqXZ2	192.168.120.10	1038	74.125.229.204	80	1	GET	themes.googleusercontent.com	/static/fonts/sourcesanspro/v5/ODelI1aHBYDBqgeIAH2zlN0tugusXa58UbOrParLRF0.eot	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	27807	200	OK	-	-	-	(empty)	-	-	-	-	-	F28o8R2zXQCPDpvB6a	application/vnd.ms-fontobject
1359227639.051566	CVQKQ62SKqYhJsGKcd	192.168.120.10	1036	64.214.118.225	80	3	GET	imagens.walmart.com.br	/Scripts/vtex.ajax.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	390	200	OK	-	-	-	(empty)	-	-	-	-	-	FIBM6ZGOHE4qJE8mf	text/plain
1359227639.051014	C0n8WivG8A6UhoXd9	192.168.120.10	1037	64.214.118.225	80	3	GET	imagens.walmart.com.br	/Scripts/Track.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	FPjQtNPcOh5NflgU4	text/plain
1359227639.079367	CVQKQ62SKqYhJsGKcd	192.168.120.10	1036	64.214.118.225	80	4	GET	imagens.walmart.com.br	/Scripts/vtex.viewPart.productVariantShelfWrapper.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1886	200	OK	-	-	-	(empty)	-	-	-	-	-	F5dit64gJt34j8bpvg	text/plain
1359227639.097663	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	1	GET	www.walmart.com.br	/arquivos/lean-swfobject.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6697	200	OK	-	-	-	(empty)	-	-	-	-	-	FqprZV1maMrWPMnoic	text/plain
1359227639.113947	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	2	GET	www.walmart.com.br	/Scripts/Track.js	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	F718fq30YwvaP9X3Tl	text/plain
1359227639.12067	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	3	GET	www.walmart.com.br	/arquivos/reguatopo_5compromissos2.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	26905	200	OK	-	-	-	(empty)	-	-	-	-	-	Fckz8a1zHPeBpwmVJe	image/jpeg
1359227639.149438	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	4	GET	www.walmart.com.br	/arquivos/tv_voce_mobile_bg.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	58364	200	OK	-	-	-	(empty)	-	-	-	-	-	F9pr3d4Q9npT2CH3j4	image/jpeg
1359227639.150221	Cc05q73YsTAijXvfL	192.168.120.10	1034	208.71.123.72	80	3	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x70!x70	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	343	302	Found	-	-	-	(empty)	-	-	-	-	-	FwTunmepenvafXog7	text/html
1359227639.181573	CbJUgD1TEG9IzSIsrf	192.168.120.10	1040	208.71.123.72	80	1	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x71!x71	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	341	302	Found	-	-	-	(empty)	-	-	-	-	-	F9QOPn4vU2slutolb7	text/html
1359227639.184561	Cc05q73YsTAijXvfL	192.168.120.10	1034	208.71.123.72	80	4	GET	oasc14.247realmedia.com	/RealMedia/ads/adstream_nx.ads/walmart/home@x72!x72	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	341	302	Found	-	-	-	(empty)	-	-	-	-	-	FCI5tb3tGxDIRKuNkl	text/html
1359227639.095953	C36R6H3OHIIRARcZhf	192.168.120.10	1031	64.214.118.225	80	3	GET	www.walmart.com.br	/profile/beacon.aspx?referrer=&amp;random=1359241919953	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	668	200	OK	-	-	-	(empty)	-	-	-	-	-	FtBXDgaBnbl3ez7J3	text/plain
1359227639.182169	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	5	GET	www.walmart.com.br	/arquivos/tv-mobile-campanhadia18-01-2013.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	78705	200	OK	-	-	-	(empty)	-	-	-	-	-	F3mUly3YJvHlOsnCdi	image/jpeg
1359227639.29507	C36R6H3OHIIRARcZhf	192.168.120.10	1031	64.214.118.225	80	4	GET	www.walmart.com.br	/arquivos/spacer.gif	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FMoeEe2PSXsKJV95lg	image/gif
1359227639.295364	CoeON83yDgpStrTLSh	192.168.120.10	1039	64.214.118.225	80	6	GET	www.walmart.com.br	/arquivos/2612_walmart_banner_central_saldao_eletronicos2.jpg	http://www.walmart.com.br/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28108	200	OK	-	-	-	(empty)	-	-	-	-	-	F9StF646nEj4zMrYG5	image/jpeg
