#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-07-53
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1378589771.639116	CLZ15t27V6daBkshh1	192.168.119.10	1031	184.168.221.28	80	1	GET	recipebox.tv	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1378589771.715051	CLpbRg3WNUK6xBNpB6	192.168.119.10	1032	74.125.28.121	80	1	GET	www.recipebox.tv	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	73222	200	OK	-	-	-	(empty)	-	-	-	-	-	FLv0tY3eLjJ8OsBH9j	text/html
1378589771.814069	CLVyXI3Y9jqErSYZy4	192.168.119.10	1034	74.125.28.191	80	1	GET	www.blogger.com	/static/v1/widgets/1128408835-widget_css_2_bundle.css	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	34922	200	OK	-	-	-	(empty)	-	-	-	-	-	FsPpm4AxC9hvSd2Dg	text/plain
1378589771.812376	C1Fhep4LWUqIMKecea	192.168.119.10	1033	74.125.28.191	80	1	GET	www.blogger.com	/static/v1/jsbin/1373684996-ieretrofit.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	37211	200	OK	-	-	-	(empty)	-	-	-	-	-	FxTVII2vHaM4GnMIQg	text/plain
1378589771.848025	CLVyXI3Y9jqErSYZy4	192.168.119.10	1034	74.125.28.191	80	2	GET	www.blogger.com	/dyn-css/authorization.css?targetBlogID=6531490534026280559&zx=bdc0ae51-0866-4e75-b88a-c1d3199334c6	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1	200	OK	-	-	-	(empty)	-	-	-	-	-	FCjmjI2jh7NpG30Qng	application/octet-stream
1378589771.913464	C1Fhep4LWUqIMKecea	192.168.119.10	1033	74.125.28.191	80	2	GET	www.blogger.com	/static/v1/widgets/1128408835-widget_css_2_bundle.css	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1378589771.946425	CLVyXI3Y9jqErSYZy4	192.168.119.10	1034	74.125.28.191	80	3	GET	www.blogger.com	/dyn-css/authorization.css?targetBlogID=6531490534026280559&zx=bdc0ae51-0866-4e75-b88a-c1d3199334c6	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1	200	OK	-	-	-	(empty)	-	-	-	-	-	FO5gIsEuu3v7o6pPa	application/octet-stream
1378589771.915828	CP8RZv2k5gN931TIZ4	192.168.119.10	1035	108.161.188.209	80	1	GET	code.jquery.com	/jquery-1.8.3.min.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	93636	200	OK	-	-	-	(empty)	-	-	-	-	-	Fu8T1B3xdauqsdYmx8	text/plain
1378589772.663962	CS4Mzs2ZFJEK6p4sja	192.168.119.10	1036	74.125.28.82	80	1	GET	techprevue.googlecode.com	/files/jquery.ias.min.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1666	403	Forbidden	-	-	-	(empty)	-	-	-	-	-	FoPNKB2WljSWhosIMb	text/html
1378589773.074869	CMY6nt3PvolDD5ihB4	192.168.119.10	1042	23.62.228.49	80	1	GET	www.download.windowsupdate.com	/msdownload/update/v3/static/trustedr/en/authrootseq.txt	-	Microsoft-CryptoAPI/5.131.2600.2180	0	18	200	OK	-	-	-	(empty)	-	-	-	-	-	F9o5ui1ZZD5VMrH0pd	text/plain
1378589773.187424	Coafvw2yf5xYJ1ozga	192.168.119.10	1043	178.255.83.2	80	1	GET	crl.usertrust.com	/AddTrustExternalCARoot.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	494	200	OK	-	-	-	(empty)	-	-	-	-	-	FmmUsw4Fvk7BvNPqIb	binary
1378589773.32961	CgJHrJ3BXHbZP2Lny6	192.168.119.10	1044	178.255.83.2	80	1	GET	crl.comodoca.com	/PositiveSSLCA2.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	310630	200	OK	-	-	-	(empty)	-	-	-	-	-	FRb7ph3UDSaOFcMTXj	binary
1378589774.90175	CGZ7Bo4Wq62f64Tje1	192.168.119.10	1045	63.234.226.32	80	1	GET	w.sharethis.com	/button/buttons.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	124069	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm64Gd1tcYzPcnmoLf	text/plain
1378589774.982043	CoB4dg3t880Rmw5zCb	192.168.119.10	1046	74.125.224.109	80	1	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19671	200	OK	-	-	-	(empty)	-	-	-	-	-	FAaeVa1GHdfRWJiwGi	text/plain
1378589775.06408	CoB4dg3t880Rmw5zCb	192.168.119.10	1046	74.125.224.109	80	2	GET	pagead2.googlesyndication.com	/pagead/js/r20130903/r20130206/show_ads_impl.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	79639	200	OK	-	-	-	(empty)	-	-	-	-	-	FfFEXf4oSwAlqmwU8f	text/plain
1378589775.177236	CTfdwd2Fro2ns58kRl	192.168.119.10	1048	74.125.224.109	80	1	GET	googleads.g.doubleclick.net	/pagead/html/r20130903/r20130206/zrt_lookup.html	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9722	200	OK	-	-	-	(empty)	-	-	-	-	-	FpVmCmn7grAwliyue	text/html
1378589775.17766	CoB4dg3t880Rmw5zCb	192.168.119.10	1046	74.125.224.109	80	3	GET	pagead2.googlesyndication.com	/pagead/show_ads.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1378589775.178195	CDUxRd1UR2Fjq4vJbg	192.168.119.10	1049	74.125.28.191	80	1	GET	img1.blogblog.com	/img/icon18_wrench_allbkg.png	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	475	200	OK	-	-	-	(empty)	-	-	-	-	-	FO4Tmt1fMfEQ8QBBp8	image/png
1378589775.178463	C1uvMXHSKZrwvL2qh	192.168.119.10	1051	74.125.28.191	80	1	GET	img2.blogblog.com	/img/icon18_edit_allbkg.gif	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	162	200	OK	-	-	-	(empty)	-	-	-	-	-	FjdlI34fztsHY1jMra	image/gif
1378589775.177936	CpI6ZQrBQKb5PMKb	192.168.119.10	1050	74.125.224.106	80	1	GET	3.bp.blogspot.com	/-PUtVMosrr50/UYIRJbshSrI/AAAAAAAAABc/u_-rpta4lmw/s1600/logo.gif	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14887	200	OK	-	-	-	(empty)	-	-	-	-	-	FNnnNC2wqXMHD5Zeag	image/gif
1378589775.17996	CSlcnd1fAj79LablZg	192.168.119.10	1056	74.125.224.106	80	1	GET	1.bp.blogspot.com	/-M3mFm1pxvkA/UdB-BvlHNmI/AAAAAAAAAHk/eGdvJ8mMlvk/s320/mil+hojas+de+papa.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	32288	200	OK	-	-	-	(empty)	-	-	-	-	-	FjroNorTcmdQ1OWc	image/jpeg
1378589775.179694	CwVMtiJs4YgGiXOl	192.168.119.10	1055	74.125.224.106	80	1	GET	2.bp.blogspot.com	/-DPfBCnmgAyg/Ua9Us8GOdgI/AAAAAAAAAHQ/Ewfg2_5OCPU/s320/Cerdo+a+la+naranja3.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	32494	200	OK	-	-	-	(empty)	-	-	-	-	-	FX14wKtC006Vrp8d9	image/jpeg
1378589775.184312	CW8a9e2aUrmdNSGvFb	192.168.119.10	1057	74.125.224.106	80	1	GET	3.bp.blogspot.com	/-mbFvyGG3v3Y/UakWJ29-2sI/AAAAAAAAAGk/uw-cMTzl_m4/s320/wok.JPG	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	37038	200	OK	-	-	-	(empty)	-	-	-	-	-	FnsJVTlVlqAlywo34	image/jpeg
1378589775.196464	CkO6I51SkxL76GIUpf	192.168.119.10	1058	74.125.224.106	80	1	GET	3.bp.blogspot.com	/-8FTuZ5GAxYc/UdDQUQpJZsI/AAAAAAAAAH0/_bmkT51dNjM/s320/fidein.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	44019	200	OK	-	-	-	(empty)	-	-	-	-	-	FBSqLx32BGUDADoKHj	image/jpeg
1378589775.323939	C6rq0idVpRrC3W4Kk	192.168.119.10	1059	23.5.5.163	80	1	GET	crl.geotrust.com	/crls/secureca.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1780	200	OK	-	-	-	(empty)	-	-	-	-	-	FXLuJq4B9kpsV2Ten7	binary
1378589775.383768	CpI6ZQrBQKb5PMKb	192.168.119.10	1050	74.125.224.106	80	2	GET	3.bp.blogspot.com	/-Z3PKg-X4_GM/UZGw7CzCdcI/AAAAAAAAAGU/TOi-L0Bsrps/s320/hueevo+a+baja+temp.JPG	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	16839	200	OK	-	-	-	(empty)	-	-	-	-	-	Fbp38h1noPve0TIo65	image/jpeg
1378589775.451103	CwVMtiJs4YgGiXOl	192.168.119.10	1055	74.125.224.106	80	2	GET	2.bp.blogspot.com	/-CcRmBMaktK4/Ua1DY9RDKVI/AAAAAAAAAG0/ryKMCO8w09E/s320/puree+&+meat.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35446	200	OK	-	-	-	(empty)	-	-	-	-	-	FWIAfUMANwuAseq	image/jpeg
1378589775.179164	CFgRSp1ha7li1E8Dnf	192.168.119.10	1053	74.125.224.106	80	1	GET	3.bp.blogspot.com	/-eDzbR_L5gqE/Uf6jc4w0VVI/AAAAAAAAAIk/yB2e-4BDXcM/s1600/image+(4).jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	368298	200	OK	-	-	-	(empty)	-	-	-	-	-	FK4DIn1sdjZPHkIJR7	image/jpeg
1378589775.740905	C6rq0idVpRrC3W4Kk	192.168.119.10	1059	23.5.5.163	80	2	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	FeZlHd2vSTM4FmJV1k	binary
1378589775.17943	CZJXuhLzhF602er9g	192.168.119.10	1054	74.125.224.106	80	1	GET	2.bp.blogspot.com	/-xDPiOXpBlvM/Uf6fsMLZVNI/AAAAAAAAAIU/tJ6RgmEBPOA/s1600/cafewe.jpg	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1071107	200	OK	-	-	-	(empty)	-	-	-	-	-	FxnLCP1L3hgWqjgJhe	image/jpeg
1378589775.974939	CCE3nq1WbwOxR061nh	192.168.119.10	1060	74.125.224.102	80	1	GET	pki.google.com	/GIAG2.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	498	200	OK	-	-	-	(empty)	-	-	-	-	-	FLKHlz39cX4AHdDnYc	binary
1378589775.968514	CoB4dg3t880Rmw5zCb	192.168.119.10	1046	74.125.224.109	80	4	GET	pagead2.googlesyndication.com	/pagead/expansion_embed.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	102102	200	OK	-	-	-	(empty)	-	-	-	-	-	FL4pWaT69arRnZNZi	text/plain
1378589775.98656	CYsg6a2NSNwoQXxPHb	192.168.119.10	1061	74.125.224.109	80	1	GET	pagead2.googlesyndication.com	/pagead/render_ads.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	287	200	OK	-	-	-	(empty)	-	-	-	-	-	FWUtld2206rY1Fetsk	text/plain
1378589776.151247	CoB4dg3t880Rmw5zCb	192.168.119.10	1046	74.125.224.109	80	5	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	30791	200	OK	-	-	-	(empty)	-	-	-	-	-	FBnRWo4tELcWweWlhi	text/plain
1378589776.270481	Cn57sq3zictOUrweX5	192.168.119.10	1063	173.1.98.105	80	1	GET	ggo.directrev.com	/a?type=oas_pop&sid=S0000843&cid=S0000843&cb=52206292524447704	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	899	200	OK	-	-	-	(empty)	-	-	-	-	-	FAzlRcXlT8h8WNFvl	text/plain
1378589776.312134	Ct6Lfz396lD5Cw1Fc5	192.168.119.10	1065	65.54.75.93	80	1	GET	az413505.vo.msecnd.net	/scripts/compressed.pop.lib.v1.5.js?0.9176270352950686	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3260	200	OK	-	-	-	(empty)	-	-	-	-	-	Fb11a91CugGMXHubi9	text/plain
1378589776.308636	CPePNy4sC9kD5KTKRa	192.168.119.10	1064	65.54.75.93	80	1	GET	az413505.vo.msecnd.net	/scripts/compressed.lib.common.js?0.48684752248946944	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	4012	200	OK	-	-	-	(empty)	-	-	-	-	-	FDbhAh1DxyB6jRiTd	text/plain
1378589776.348148	C1Fhep4LWUqIMKecea	192.168.119.10	1033	74.125.28.191	80	3	GET	www.blogger.com	/static/v1/widgets/3830325893-widgets.js	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	86226	200	OK	-	-	-	(empty)	-	-	-	-	-	F7UmSJ1XU3DJFA9xqc	text/plain
1378589776.148555	CGAt8Xe0lraibGZC	192.168.119.10	1062	74.125.224.109	80	1	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-2294615868698744&output=html&h=90&slotname=5048776712&adk=256739204&w=728&lmt=1378220922&host=ca-host-pub-1556223355139109&h_ch=L0001&flash=10.0.32.18&url=http://www.recipebox.tv/&dt=1378604051890&bpp=31&shv=r20130903&cbv=r20130206&saldr=sa&correlator=1378604052125&frm=20&ga_vid=2052346384.1378604053&ga_sid=1378604053&ga_hid=58845943&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=0&adx=26&ady=5&biw=780&bih=443&oid=3&docm=8&vis=0&fu=0&ifi=1&pfi=0&dtd=1110&xpc=sGWSk1zN9C&p=http://www.recipebox.tv	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	19126	200	OK	-	-	-	(empty)	-	-	-	-	-	FBXkCv8Z1Wjzm9mff	text/html
1378589776.475384	CLMGgm2BaR4Ul5alL	192.168.119.10	1066	198.172.88.57	80	1	GET	cdn.adproper.info	/adpops.html	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	131	200	OK	-	-	-	(empty)	-	-	-	-	-	FFZPMC1a2hTH7af7ii	text/html
1378589776.274217	CTfdwd2Fro2ns58kRl	192.168.119.10	1048	74.125.224.109	80	2	GET	googleads.g.doubleclick.net	/pagead/ads?client=ca-pub-2294615868698744&output=html&h=600&slotname=3572043514&adk=1826452551&w=160&lmt=1378220922&host=ca-host-pub-1556223355139109&h_ch=L0001&flash=10.0.32.18&url=http://www.recipebox.tv/&dt=1378604053015&bpp=16&shv=r20130903&cbv=r20130206&saldr=sa&prev_slotnames=5048776712&correlator=1378604052125&pv_h_ch=L0001&frm=20&ga_vid=2052346384.1378604053&ga_sid=1378604053&ga_hid=58845943&ga_fc=0&u_tz=-240&u_his=0&u_java=1&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&u_nplug=0&u_nmime=0&dff=arial&dfs=16&adx=6&ady=4031&biw=780&bih=443&oid=3&docm=8&vis=0&fu=0&ifi=2&dtd=78&xpc=STilfvAT0B&p=http://www.recipebox.tv	http://www.recipebox.tv/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2441	200	OK	-	-	-	(empty)	-	-	-	-	-	FPtiXwxBtyxkHnAck	text/html
